ano;estado;uf;partido;part;id;ideol;estruturacao;candleg;candexec;coligacao;votos/leg;votos/exec;eleitorado;pib;pib_cat;idh;idh_cat
2006.00;CE;46.00;PFL;8.00;PFL2006CE;2.00;;0.65;0.00;1.00;98232.00;0.00;5361581.00;46303.00;3.00;0.54;1.00
2006.00;CE;46.00;PHS;10.00;PHS2006CE;1.00;;0.17;0.00;0.00;169968.00;0.00;5361581.00;46303.00;3.00;0.54;1.00
2006.00;CE;46.00;PL;11.00;PL2006CE;2.00;;0.63;1.00;1.00;66285.00;15274.00;5361581.00;46303.00;3.00;0.54;1.00
2006.00;CE;46.00;PMDB;12.00;PMDB2006CE;0.00;;0.33;0.00;1.00;510082.00;0.00;5361581.00;46303.00;3.00;0.54;1.00
2006.00;CE;46.00;PMN;13.00;PMN2006CE;1.00;0.00;0.30;0.00;1.00;32318.00;0.00;5361581.00;46303.00;3.00;0.54;1.00
2006.00;CE;46.00;PP;14.00;PP2006CE;2.00;;0.24;0.00;1.00;15245.00;0.00;5361581.00;46303.00;3.00;0.54;1.00
2006.00;CE;46.00;PPS;17.00;PPS2006CE;1.00;;0.48;0.00;1.00;38102.00;0.00;5361581.00;46303.00;3.00;0.54;1.00
2006.00;CE;46.00;PRONA;20.00;PRONA2006CE;2.00;;0.07;0.00;1.00;4298.00;0.00;5361581.00;46303.00;3.00;0.54;1.00
2006.00;CE;46.00;PRP;22.00;PRP2006CE;2.00;;0.07;0.00;0.00;10516.00;0.00;5361581.00;46303.00;3.00;0.54;1.00
2006.00;CE;46.00;PSB;24.00;PSB2006CE;1.00;;0.39;1.00;1.00;592331.00;2411457.00;5361581.00;46303.00;3.00;0.54;1.00
2006.00;CE;46.00;PSC;25.00;PSC2006CE;2.00;;0.20;0.00;1.00;6138.00;0.00;5361581.00;46303.00;3.00;0.54;1.00
2006.00;CE;46.00;PSDB;27.00;PSDB2006CE;0.00;;0.67;1.00;1.00;1205786.00;1309277.00;5361581.00;46303.00;3.00;0.54;1.00
2006.00;CE;46.00;PSDC;28.00;PSDC2006CE;2.00;;1.00;1.00;0.00;178674.00;19491.00;5361581.00;46303.00;3.00;0.54;1.00
2006.00;CE;46.00;PSL;29.00;PSL2006CE;2.00;;0.85;0.00;1.00;203468.00;0.00;5361581.00;46303.00;3.00;0.54;1.00
2006.00;CE;46.00;PSOL;30.00;PSOL2006CE;1.00;;0.26;1.00;1.00;26355.00;106184.00;5361581.00;46303.00;3.00;0.54;1.00
2006.00;CE;46.00;PSTU;32.00;PSTU2006CE;1.00;;0.07;0.00;1.00;3705.00;0.00;5361581.00;46303.00;3.00;0.54;1.00
2006.00;CE;46.00;PT;33.00;PT2006CE;1.00;;0.48;0.00;1.00;352175.00;0.00;5361581.00;46303.00;3.00;0.54;1.00
2006.00;CE;46.00;PTdoB;34.00;PTdoB2006CE;2.00;;0.02;0.00;1.00;231.00;0.00;5361581.00;46303.00;3.00;0.54;1.00
2006.00;CE;46.00;PTB;35.00;PTB2006CE;2.00;;0.50;0.00;1.00;47109.00;0.00;5361581.00;46303.00;3.00;0.54;1.00
2006.00;CE;46.00;PTC;36.00;PTC2006CE;2.00;0.00;0.09;0.00;1.00;1477.00;0.00;5361581.00;46303.00;3.00;0.54;1.00
2006.00;CE;46.00;PTN;37.00;PTN2006CE;2.00;;0.41;0.00;1.00;15435.00;0.00;5361581.00;46303.00;3.00;0.54;1.00
2006.00;CE;46.00;PV;38.00;PV2006CE;1.00;0.00;0.61;0.00;1.00;90447.00;0.00;5361581.00;46303.00;3.00;0.54;1.00
2006.00;DF;47.00;PAN;2.00;PAN2006DF;2.00;;0.13;0.00;1.00;806.00;0.00;1655050.00;89629.00;4.00;0.73;3.00
2006.00;DF;47.00;PCdoB;3.00;PCdoB2006DF;1.00;;0.29;0.00;1.00;19344.00;0.00;1655050.00;89629.00;4.00;0.73;3.00
2006.00;DF;47.00;PCB;4.00;PCB2006DF;1.00;1.00;0.04;0.00;1.00;554.00;0.00;1655050.00;89629.00;4.00;0.73;3.00
2006.00;DF;47.00;PCO;5.00;PCO2006DF;1.00;0.00;0.04;1.00;0.00;534.00;2092.00;1655050.00;89629.00;4.00;0.73;3.00
2006.00;DF;47.00;PDT;6.00;PDT2006DF;1.00;;1.29;0.00;0.00;62255.00;0.00;1655050.00;89629.00;4.00;0.73;3.00
2006.00;DF;47.00;PFL;8.00;PFL2006DF;2.00;;2.71;1.00;1.00;202215.00;663364.00;1655050.00;89629.00;4.00;0.73;3.00
2006.00;DF;47.00;PHS;10.00;PHS2006DF;1.00;1.00;0.96;0.00;1.00;20323.00;0.00;1655050.00;89629.00;4.00;0.73;3.00
2006.00;DF;47.00;PL;11.00;PL2006DF;2.00;;1.17;0.00;1.00;53717.00;0.00;1655050.00;89629.00;4.00;0.73;3.00
2006.00;DF;47.00;PMDB;12.00;PMDB2006DF;0.00;1.00;2.33;0.00;1.00;176718.00;0.00;1655050.00;89629.00;4.00;0.73;3.00
2006.00;DF;47.00;PMN;13.00;PMN2006DF;1.00;1.00;1.71;0.00;1.00;61067.00;0.00;1655050.00;89629.00;4.00;0.73;3.00
2006.00;DF;47.00;PP;14.00;PP2006DF;2.00;;1.50;0.00;1.00;60955.00;0.00;1655050.00;89629.00;4.00;0.73;3.00
2006.00;DF;47.00;PPS;17.00;PPS2006DF;1.00;1.00;1.08;0.00;1.00;38936.00;0.00;1655050.00;89629.00;4.00;0.73;3.00
2006.00;DF;47.00;PRB;19.00;PRB2006DF;2.00;;0.13;0.00;1.00;3165.00;0.00;1655050.00;89629.00;4.00;0.73;3.00
2006.00;DF;47.00;PRONA;20.00;PRONA2006DF;2.00;;0.88;0.00;1.00;37002.00;0.00;1655050.00;89629.00;4.00;0.73;3.00
2006.00;DF;47.00;PRP;22.00;PRP2006DF;2.00;1.00;1.71;0.00;1.00;57901.00;0.00;1655050.00;89629.00;4.00;0.73;3.00
2006.00;DF;47.00;PRTB;23.00;PRTB2006DF;2.00;0.00;0.13;0.00;1.00;775.00;0.00;1655050.00;89629.00;4.00;0.73;3.00
2006.00;DF;47.00;PSB;24.00;PSB2006DF;1.00;;0.83;0.00;1.00;41782.00;0.00;1655050.00;89629.00;4.00;0.73;3.00
2006.00;DF;47.00;PSC;25.00;PSC2006DF;2.00;;0.75;0.00;1.00;7967.00;0.00;1655050.00;89629.00;4.00;0.73;3.00
2006.00;DF;47.00;PSDB;27.00;PSDB2006DF;0.00;1.00;1.25;1.00;1.00;113773.00;315671.00;1655050.00;89629.00;4.00;0.73;3.00
2006.00;DF;47.00;PSDC;28.00;PSDC2006DF;2.00;0.00;0.33;1.00;0.00;2419.00;4115.00;1655050.00;89629.00;4.00;0.73;3.00
2006.00;DF;47.00;PSL;29.00;PSL2006DF;2.00;0.00;2.00;0.00;0.00;57800.00;0.00;1655050.00;89629.00;4.00;0.73;3.00
2006.00;DF;47.00;PSOL;30.00;PSOL2006DF;1.00;1.00;0.79;1.00;1.00;15182.00;55898.00;1655050.00;89629.00;4.00;0.73;3.00
2006.00;DF;47.00;PSTU;32.00;PSTU2006DF;1.00;;0.04;0.00;1.00;614.00;0.00;1655050.00;89629.00;4.00;0.73;3.00
2006.00;DF;47.00;PT;33.00;PT2006DF;1.00;1.00;1.21;1.00;1.00;186717.00;275660.00;1655050.00;89629.00;4.00;0.73;3.00
2006.00;DF;47.00;PTdoB;34.00;PTdoB2006DF;2.00;0.00;0.46;0.00;1.00;3098.00;0.00;1655050.00;89629.00;4.00;0.73;3.00
2006.00;DF;47.00;PTB;35.00;PTB2006DF;2.00;;1.79;0.00;1.00;86952.00;0.00;1655050.00;89629.00;4.00;0.73;3.00
2006.00;DF;47.00;PTC;36.00;PTC2006DF;2.00;1.00;0.33;0.00;1.00;4265.00;0.00;1655050.00;89629.00;4.00;0.73;3.00
2006.00;DF;47.00;PV;38.00;PV2006DF;1.00;;1.04;0.00;1.00;10564.00;0.00;1655050.00;89629.00;4.00;0.73;3.00
2006.00;ES;48.00;PAN;2.00;PAN2006ES;2.00;;0.93;0.00;1.00;78992.00;0.00;2336133.00;52778.00;3.00;0.64;2.00
2006.00;ES;48.00;PCdoB;3.00;PCdoB2006ES;1.00;;0.03;0.00;1.00;4689.00;0.00;2336133.00;52778.00;3.00;0.64;2.00
2006.00;ES;48.00;PCO;5.00;PCO2006ES;1.00;;0.03;1.00;0.00;392.00;878.00;2336133.00;52778.00;3.00;0.64;2.00
2006.00;ES;48.00;PDT;6.00;PDT2006ES;1.00;;1.37;1.00;0.00;244291.00;373474.00;2336133.00;52778.00;3.00;0.64;2.00
2006.00;ES;48.00;PFL;8.00;PFL2006ES;2.00;;0.50;0.00;1.00;125517.00;0.00;2336133.00;52778.00;3.00;0.64;2.00
2006.00;ES;48.00;PHS;10.00;PHS2006ES;1.00;;0.40;0.00;1.00;22094.00;0.00;2336133.00;52778.00;3.00;0.64;2.00
2006.00;ES;48.00;PL;11.00;PL2006ES;2.00;;0.57;0.00;1.00;97588.00;0.00;2336133.00;52778.00;3.00;0.64;2.00
2006.00;ES;48.00;PMDB;12.00;PMDB2006ES;0.00;;0.53;1.00;1.00;145377.00;1326175.00;2336133.00;52778.00;3.00;0.64;2.00
2006.00;ES;48.00;PMN;13.00;PMN2006ES;1.00;;0.83;0.00;1.00;93947.00;0.00;2336133.00;52778.00;3.00;0.64;2.00
2006.00;ES;48.00;PP;14.00;PP2006ES;2.00;;0.47;0.00;1.00;29837.00;0.00;2336133.00;52778.00;3.00;0.64;2.00
2006.00;ES;48.00;PPS;17.00;PPS2006ES;1.00;;0.47;0.00;1.00;15274.00;0.00;2336133.00;52778.00;3.00;0.64;2.00
2006.00;ES;48.00;PRONA;20.00;PRONA2006ES;2.00;;0.07;0.00;1.00;1154.00;0.00;2336133.00;52778.00;3.00;0.64;2.00
2006.00;ES;48.00;PRP;22.00;PRP2006ES;2.00;0.00;0.73;0.00;1.00;86512.00;0.00;2336133.00;52778.00;3.00;0.64;2.00
2006.00;ES;48.00;PRTB;23.00;PRTB2006ES;2.00;;0.27;0.00;1.00;11896.00;0.00;2336133.00;52778.00;3.00;0.64;2.00
2006.00;ES;48.00;PSB;24.00;PSB2006ES;1.00;;0.77;0.00;1.00;184901.00;0.00;2336133.00;52778.00;3.00;0.64;2.00
2006.00;ES;48.00;PSC;25.00;PSC2006ES;2.00;;0.27;0.00;1.00;40353.00;0.00;2336133.00;52778.00;3.00;0.64;2.00
2006.00;ES;48.00;PSDB;27.00;PSDB2006ES;0.00;;0.47;0.00;1.00;140654.00;0.00;2336133.00;52778.00;3.00;0.64;2.00
2006.00;ES;48.00;PSDC;28.00;PSDC2006ES;2.00;;0.00;1.00;1.00;0.00;1214.00;2336133.00;52778.00;3.00;0.64;2.00
2006.00;ES;48.00;PSL;29.00;PSL2006ES;2.00;;0.30;1.00;0.00;2806.00;2775.00;2336133.00;52778.00;3.00;0.64;2.00
2006.00;ES;48.00;PSOL;30.00;PSOL2006ES;1.00;;0.30;1.00;1.00;20242.00;11878.00;2336133.00;52778.00;3.00;0.64;2.00
2006.00;ES;48.00;PSTU;32.00;PSTU2006ES;1.00;;0.03;0.00;1.00;665.00;0.00;2336133.00;52778.00;3.00;0.64;2.00
2006.00;ES;48.00;PT;33.00;PT2006ES;1.00;;0.73;0.00;1.00;166858.00;0.00;2336133.00;52778.00;3.00;0.64;2.00
2006.00;ES;48.00;PTdoB;34.00;PTdoB2006ES;2.00;;0.23;0.00;1.00;29364.00;0.00;2336133.00;52778.00;3.00;0.64;2.00
2006.00;ES;48.00;PTB;35.00;PTB2006ES;2.00;;0.37;0.00;1.00;173664.00;0.00;2336133.00;52778.00;3.00;0.64;2.00
2006.00;ES;48.00;PTC;36.00;PTC2006ES;2.00;;0.43;0.00;1.00;27615.00;0.00;2336133.00;52778.00;3.00;0.64;2.00
2006.00;ES;48.00;PTN;37.00;PTN2006ES;2.00;;0.53;0.00;1.00;16383.00;0.00;2336133.00;52778.00;3.00;0.64;2.00
2006.00;ES;48.00;PV;38.00;PV2006ES;1.00;;0.23;0.00;1.00;9184.00;0.00;2336133.00;52778.00;3.00;0.64;2.00
2006.00;GO;49.00;PAN;2.00;PAN2006GO;2.00;;0.20;0.00;1.00;10271.00;0.00;3734185.00;57057.00;3.00;0.62;2.00
2006.00;GO;49.00;PCdoB;3.00;PCdoB2006GO;1.00;;0.17;0.00;1.00;9695.00;0.00;3734185.00;57057.00;3.00;0.62;2.00
2006.00;GO;49.00;PCB;4.00;PCB2006GO;1.00;;0.02;0.00;1.00;719.00;0.00;3734185.00;57057.00;3.00;0.62;2.00
2006.00;GO;49.00;PDT;6.00;PDT2006GO;1.00;;0.90;0.00;1.00;126721.00;0.00;3734185.00;57057.00;3.00;0.62;2.00
2006.00;GO;49.00;PFL;8.00;PFL2006GO;2.00;;0.63;1.00;0.00;148242.00;95701.00;3734185.00;57057.00;3.00;0.62;2.00
2006.00;GO;49.00;PHS;10.00;PHS2006GO;1.00;;0.56;0.00;1.00;37395.00;0.00;3734185.00;57057.00;3.00;0.62;2.00
2006.00;GO;49.00;PL;11.00;PL2006GO;2.00;;0.56;0.00;1.00;175030.00;0.00;3734185.00;57057.00;3.00;0.62;2.00
2006.00;GO;49.00;PMDB;12.00;PMDB2006GO;0.00;1.00;0.39;1.00;0.00;670701.00;2254245.00;3734185.00;57057.00;3.00;0.62;2.00
2006.00;GO;49.00;PMN;13.00;PMN2006GO;1.00;;0.44;0.00;1.00;15218.00;0.00;3734185.00;57057.00;3.00;0.62;2.00
2006.00;GO;49.00;PP;14.00;PP2006GO;2.00;;0.41;1.00;1.00;176362.00;2823742.00;3734185.00;57057.00;3.00;0.62;2.00
2006.00;GO;49.00;PPS;17.00;PPS2006GO;1.00;1.00;0.24;0.00;1.00;55925.00;0.00;3734185.00;57057.00;3.00;0.62;2.00
2006.00;GO;49.00;PRONA;20.00;PRONA2006GO;2.00;;0.22;0.00;1.00;7108.00;0.00;3734185.00;57057.00;3.00;0.62;2.00
2006.00;GO;49.00;PRP;22.00;PRP2006GO;2.00;;0.12;0.00;1.00;8495.00;0.00;3734185.00;57057.00;3.00;0.62;2.00
2006.00;GO;49.00;PRTB;23.00;PRTB2006GO;2.00;;0.12;0.00;1.00;584.00;0.00;3734185.00;57057.00;3.00;0.62;2.00
2006.00;GO;49.00;PSB;24.00;PSB2006GO;1.00;;0.59;1.00;1.00;77589.00;179070.00;3734185.00;57057.00;3.00;0.62;2.00
2006.00;GO;49.00;PSC;25.00;PSC2006GO;2.00;;0.29;0.00;1.00;43341.00;0.00;3734185.00;57057.00;3.00;0.62;2.00
2006.00;GO;49.00;PSDB;27.00;PSDB2006GO;0.00;;0.66;0.00;1.00;618322.00;0.00;3734185.00;57057.00;3.00;0.62;2.00
2006.00;GO;49.00;PSDC;28.00;PSDC2006GO;2.00;;0.20;1.00;0.00;8532.00;1365.00;3734185.00;57057.00;3.00;0.62;2.00
2006.00;GO;49.00;PSL;29.00;PSL2006GO;2.00;;0.05;0.00;0.00;8164.00;0.00;3734185.00;57057.00;3.00;0.62;2.00
2006.00;GO;49.00;PSOL;30.00;PSOL2006GO;1.00;;0.39;1.00;1.00;25672.00;13318.00;3734185.00;57057.00;3.00;0.62;2.00
2006.00;GO;49.00;PSTU;32.00;PSTU2006GO;1.00;;0.05;0.00;1.00;940.00;0.00;3734185.00;57057.00;3.00;0.62;2.00
2006.00;GO;49.00;PT;33.00;PT2006GO;1.00;;1.02;0.00;1.00;180202.00;0.00;3734185.00;57057.00;3.00;0.62;2.00
2006.00;GO;49.00;PTdoB;34.00;PTdoB2006GO;2.00;;0.73;0.00;1.00;95860.00;0.00;3734185.00;57057.00;3.00;0.62;2.00
2006.00;GO;49.00;PTB;35.00;PTB2006GO;2.00;;0.71;0.00;1.00;262220.00;0.00;3734185.00;57057.00;3.00;0.62;2.00
2006.00;GO;49.00;PTC;36.00;PTC2006GO;2.00;;0.51;0.00;1.00;27316.00;0.00;3734185.00;57057.00;3.00;0.62;2.00
2006.00;GO;49.00;PTN;37.00;PTN2006GO;2.00;;0.20;0.00;1.00;11447.00;0.00;3734185.00;57057.00;3.00;0.62;2.00
2006.00;GO;49.00;PV;38.00;PV2006GO;1.00;;0.17;0.00;1.00;11242.00;0.00;3734185.00;57057.00;3.00;0.62;2.00
2006.00;MA;50.00;PAN;2.00;PAN2006MA;2.00;;0.38;0.00;1.00;28963.00;0.00;3920608.00;28620.00;2.00;0.48;0.00
2006.00;MA;50.00;PCdoB;3.00;PCdoB2006MA;1.00;;0.10;0.00;1.00;20681.00;0.00;3920608.00;28620.00;2.00;0.48;0.00
2006.00;MA;50.00;PCB;4.00;PCB2006MA;1.00;;0.14;0.00;0.00;6260.00;0.00;3920608.00;28620.00;2.00;0.48;0.00
2006.00;MA;50.00;PDT;6.00;PDT2006MA;1.00;;0.67;1.00;0.00;401762.00;2326843.00;3920608.00;28620.00;2.00;0.48;0.00
2006.00;MA;50.00;PFL;8.00;PFL2006MA;2.00;;0.31;1.00;1.00;274470.00;2577933.00;3920608.00;28620.00;2.00;0.48;0.00
2006.00;MA;50.00;PHS;10.00;PHS2006MA;1.00;;0.14;0.00;1.00;17522.00;0.00;3920608.00;28620.00;2.00;0.48;0.00
2006.00;MA;50.00;PL;11.00;PL2006MA;2.00;;0.24;0.00;1.00;36919.00;0.00;3920608.00;28620.00;2.00;0.48;0.00
2006.00;MA;50.00;PMDB;12.00;PMDB2006MA;0.00;;0.43;0.00;1.00;271898.00;0.00;3920608.00;28620.00;2.00;0.48;0.00
2006.00;MA;50.00;PMN;13.00;PMN2006MA;1.00;1.00;0.12;0.00;1.00;35389.00;0.00;3920608.00;28620.00;2.00;0.48;0.00
2006.00;MA;50.00;PP;14.00;PP2006MA;2.00;;0.36;0.00;1.00;109213.00;0.00;3920608.00;28620.00;2.00;0.48;0.00
2006.00;MA;50.00;PPS;17.00;PPS2006MA;1.00;;0.19;0.00;1.00;45155.00;0.00;3920608.00;28620.00;2.00;0.48;0.00
2006.00;MA;50.00;PRB;19.00;PRB2006MA;2.00;;0.07;0.00;1.00;10933.00;0.00;3920608.00;28620.00;2.00;0.48;0.00
2006.00;MA;50.00;PRONA;20.00;PRONA2006MA;2.00;;0.21;1.00;0.00;8551.00;11987.00;3920608.00;28620.00;2.00;0.48;0.00
2006.00;MA;50.00;PRP;22.00;PRP2006MA;2.00;;0.17;0.00;1.00;12109.00;0.00;3920608.00;28620.00;2.00;0.48;0.00
2006.00;MA;50.00;PRTB;23.00;PRTB2006MA;2.00;;0.55;0.00;1.00;78890.00;0.00;3920608.00;28620.00;2.00;0.48;0.00
2006.00;MA;50.00;PSB;24.00;PSB2006MA;1.00;;0.71;1.00;1.00;294730.00;387337.00;3920608.00;28620.00;2.00;0.48;0.00
2006.00;MA;50.00;PSC;25.00;PSC2006MA;2.00;;0.21;0.00;1.00;75650.00;0.00;3920608.00;28620.00;2.00;0.48;0.00
2006.00;MA;50.00;PSDB;27.00;PSDB2006MA;0.00;;0.55;1.00;0.00;568103.00;93651.00;3920608.00;28620.00;2.00;0.48;0.00
2006.00;MA;50.00;PSDC;28.00;PSDC2006MA;2.00;;0.00;1.00;0.00;0.00;1534.00;3920608.00;28620.00;2.00;0.48;0.00
2006.00;MA;50.00;PSL;29.00;PSL2006MA;2.00;;0.50;0.00;1.00;51225.00;0.00;3920608.00;28620.00;2.00;0.48;0.00
2006.00;MA;50.00;PSOL;30.00;PSOL2006MA;1.00;;0.17;1.00;0.00;4534.00;6159.00;3920608.00;28620.00;2.00;0.48;0.00
2006.00;MA;50.00;PSTU;32.00;PSTU2006MA;1.00;;0.02;0.00;0.00;4943.00;0.00;3920608.00;28620.00;2.00;0.48;0.00
2006.00;MA;50.00;PT;33.00;PT2006MA;1.00;;0.60;0.00;1.00;131972.00;0.00;3920608.00;28620.00;2.00;0.48;0.00
2006.00;MA;50.00;PTdoB;34.00;PTdoB2006MA;2.00;;0.48;0.00;1.00;77832.00;0.00;3920608.00;28620.00;2.00;0.48;0.00
2006.00;MA;50.00;PTB;35.00;PTB2006MA;2.00;;0.26;0.00;1.00;90240.00;0.00;3920608.00;28620.00;2.00;0.48;0.00
2006.00;MA;50.00;PTC;36.00;PTC2006MA;2.00;1.00;0.95;0.00;1.00;58108.00;0.00;3920608.00;28620.00;2.00;0.48;0.00
2006.00;MA;50.00;PTN;37.00;PTN2006MA;2.00;;0.10;0.00;1.00;2246.00;0.00;3920608.00;28620.00;2.00;0.48;0.00
2006.00;MA;50.00;PV;38.00;PV2006MA;1.00;;0.31;0.00;1.00;117096.00;0.00;3920608.00;28620.00;2.00;0.48;0.00
2006.00;MG;51.00;PAN;2.00;PAN2006MG;2.00;;0.12;0.00;1.00;8414.00;0.00;13679738.00;214754.00;5.00;0.62;2.00
2006.00;MG;51.00;PCdoB;3.00;PCdoB2006MG;1.00;;0.49;0.00;0.00;153487.00;0.00;13679738.00;214754.00;5.00;0.62;2.00
2006.00;MG;51.00;PCB;4.00;PCB2006MG;1.00;;0.04;0.00;1.00;6635.00;0.00;13679738.00;214754.00;5.00;0.62;2.00
2006.00;MG;51.00;PCO;5.00;PCO2006MG;1.00;0.00;0.22;1.00;0.00;5477.00;6593.00;13679738.00;214754.00;5.00;0.62;2.00
2006.00;MG;51.00;PDT;6.00;PDT2006MG;1.00;;0.55;0.00;0.00;607853.00;0.00;13679738.00;214754.00;5.00;0.62;2.00
2006.00;MG;51.00;PFL;8.00;PFL2006MG;2.00;;0.23;0.00;1.00;721523.00;0.00;13679738.00;214754.00;5.00;0.62;2.00
2006.00;MG;51.00;PHS;10.00;PHS2006MG;1.00;;0.16;0.00;1.00;131761.00;0.00;13679738.00;214754.00;5.00;0.62;2.00
2006.00;MG;51.00;PL;11.00;PL2006MG;2.00;;0.48;0.00;1.00;156259.00;0.00;13679738.00;214754.00;5.00;0.62;2.00
2006.00;MG;51.00;PMDB;12.00;PMDB2006MG;0.00;1.00;0.55;0.00;1.00;861998.00;0.00;13679738.00;214754.00;5.00;0.62;2.00
2006.00;MG;51.00;PMN;13.00;PMN2006MG;1.00;;0.82;0.00;0.00;283386.00;0.00;13679738.00;214754.00;5.00;0.62;2.00
2006.00;MG;51.00;PP;14.00;PP2006MG;2.00;;0.26;0.00;1.00;460113.00;0.00;13679738.00;214754.00;5.00;0.62;2.00
2006.00;MG;51.00;PPS;17.00;PPS2006MG;1.00;;0.68;0.00;0.00;545535.00;0.00;13679738.00;214754.00;5.00;0.62;2.00
2006.00;MG;51.00;PRB;19.00;PRB2006MG;2.00;0.00;0.01;0.00;1.00;5601.00;0.00;13679738.00;214754.00;5.00;0.62;2.00
2006.00;MG;51.00;PRONA;20.00;PRONA2006MG;2.00;;0.12;1.00;1.00;52066.00;11072.00;13679738.00;214754.00;5.00;0.62;2.00
2006.00;MG;51.00;PRP;22.00;PRP2006MG;2.00;;0.74;0.00;1.00;65379.00;0.00;13679738.00;214754.00;5.00;0.62;2.00
2006.00;MG;51.00;PRTB;23.00;PRTB2006MG;2.00;;0.22;0.00;1.00;137799.00;0.00;13679738.00;214754.00;5.00;0.62;2.00
2006.00;MG;51.00;PSB;24.00;PSB2006MG;1.00;;0.49;0.00;1.00;257631.00;0.00;13679738.00;214754.00;5.00;0.62;2.00
2006.00;MG;51.00;PSC;25.00;PSC2006MG;2.00;;0.47;0.00;1.00;276194.00;0.00;13679738.00;214754.00;5.00;0.62;2.00
2006.00;MG;51.00;PSDB;27.00;PSDB2006MG;0.00;;0.53;1.00;1.00;2074559.00;7482809.00;13679738.00;214754.00;5.00;0.62;2.00
2006.00;MG;51.00;PSDC;28.00;PSDC2006MG;2.00;;0.04;0.00;1.00;10498.00;0.00;13679738.00;214754.00;5.00;0.62;2.00
2006.00;MG;51.00;PSOL;30.00;PSOL2006MG;1.00;;0.25;0.00;1.00;38201.00;0.00;13679738.00;214754.00;5.00;0.62;2.00
2006.00;MG;51.00;PSTU;32.00;PSTU2006MG;1.00;0.00;0.04;1.00;1.00;8040.00;60145.00;13679738.00;214754.00;5.00;0.62;2.00
2006.00;MG;51.00;PT;33.00;PT2006MG;1.00;;0.73;1.00;1.00;1325210.00;2140373.00;13679738.00;214754.00;5.00;0.62;2.00
2006.00;MG;51.00;PTdoB;34.00;PTdoB2006MG;2.00;0.00;0.53;1.00;1.00;27484.00;13154.00;13679738.00;214754.00;5.00;0.62;2.00
2006.00;MG;51.00;PTB;35.00;PTB2006MG;2.00;;0.43;0.00;1.00;358034.00;0.00;13679738.00;214754.00;5.00;0.62;2.00
2006.00;MG;51.00;PTC;36.00;PTC2006MG;2.00;;0.52;0.00;1.00;285646.00;0.00;13679738.00;214754.00;5.00;0.62;2.00
2006.00;MG;51.00;PTN;37.00;PTN2006MG;2.00;;0.21;0.00;1.00;43075.00;0.00;13679738.00;214754.00;5.00;0.62;2.00
2006.00;MG;51.00;PV;38.00;PV2006MG;1.00;;0.97;0.00;0.00;883582.00;0.00;13679738.00;214754.00;5.00;0.62;2.00
2006.00;MS;52.00;PAN;2.00;PAN2006MS;2.00;;0.25;0.00;1.00;15384.00;0.00;1561181.00;24341.00;2.00;0.61;2.00
2006.00;MS;52.00;PCdoB;3.00;PCdoB2006MS;1.00;1.00;0.04;0.00;1.00;602.00;0.00;1561181.00;24341.00;2.00;0.61;2.00
2006.00;MS;52.00;PDT;6.00;PDT2006MS;1.00;1.00;0.63;0.00;0.00;161059.00;0.00;1561181.00;24341.00;2.00;0.61;2.00
2006.00;MS;52.00;PFL;8.00;PFL2006MS;2.00;;0.08;0.00;1.00;33952.00;0.00;1561181.00;24341.00;2.00;0.61;2.00
2006.00;MS;52.00;PHS;10.00;PHS2006MS;1.00;0.00;0.67;0.00;1.00;2759.00;0.00;1561181.00;24341.00;2.00;0.61;2.00
2006.00;MS;52.00;PL;11.00;PL2006MS;2.00;;0.21;0.00;1.00;134599.00;0.00;1561181.00;24341.00;2.00;0.61;2.00
2006.00;MS;52.00;PMDB;12.00;PMDB2006MS;0.00;;0.75;1.00;1.00;313713.00;726806.00;1561181.00;24341.00;2.00;0.61;2.00
2006.00;MS;52.00;PMN;13.00;PMN2006MS;1.00;0.00;0.21;0.00;1.00;4147.00;0.00;1561181.00;24341.00;2.00;0.61;2.00
2006.00;MS;52.00;PP;14.00;PP2006MS;2.00;;0.21;0.00;1.00;7404.00;0.00;1561181.00;24341.00;2.00;0.61;2.00
2006.00;MS;52.00;PPS;17.00;PPS2006MS;1.00;1.00;0.17;0.00;1.00;22563.00;0.00;1561181.00;24341.00;2.00;0.61;2.00
2006.00;MS;52.00;PRONA;20.00;PRONA2006MS;2.00;;0.13;0.00;0.00;3775.00;0.00;1561181.00;24341.00;2.00;0.61;2.00
2006.00;MS;52.00;PRP;22.00;PRP2006MS;2.00;;0.04;0.00;1.00;2264.00;0.00;1561181.00;24341.00;2.00;0.61;2.00
2006.00;MS;52.00;PRTB;23.00;PRTB2006MS;2.00;;0.21;0.00;1.00;36717.00;0.00;1561181.00;24341.00;2.00;0.61;2.00
2006.00;MS;52.00;PSB;24.00;PSB2006MS;1.00;;0.46;0.00;1.00;41426.00;0.00;1561181.00;24341.00;2.00;0.61;2.00
2006.00;MS;52.00;PSC;25.00;PSC2006MS;2.00;;0.38;0.00;1.00;27018.00;0.00;1561181.00;24341.00;2.00;0.61;2.00
2006.00;MS;52.00;PSDB;27.00;PSDB2006MS;0.00;;0.38;0.00;1.00;116456.00;0.00;1561181.00;24341.00;2.00;0.61;2.00
2006.00;MS;52.00;PSDC;28.00;PSDC2006MS;2.00;;0.13;1.00;1.00;2004.00;1134.00;1561181.00;24341.00;2.00;0.61;2.00
